
--- Run started at 2025-11-19T14:26:13.682776 ---

Searching for PRY files in: C:\Users\Max\Github\proigia_definition
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_astma_2024_indicatoren\ineen_ketenzorg_astma_volw_2024_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_astma_2024_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_astma_2024_patientenlijst\ineen_ketenzorg_astma_volw_2024_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_astma_2024_patientenlijst\ineen_ketenzorg_astma_volw_2024_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_astma_2024_patientenlijst\ineen_ketenzorg_astma_volw_2024_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_astma_2024_patientenlijst\ineen_ketenzorg_astma_volw_2024_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_astma_2024_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_indicatoren\ineen_ketenzorg_copd_2023_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_indicatoren\ineen_ketenzorg_copd_2023_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_indicatoren\ineen_ketenzorg_copd_2023_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_copd_2023_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_patientenlijst\ineen_ketenzorg_copd_2023_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_patientenlijst\ineen_ketenzorg_copd_2023_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_patientenlijst\ineen_ketenzorg_copd_2023_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2023_patientenlijst\ineen_ketenzorg_copd_2023_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_copd_2023_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_indicatoren\ineen_ketenzorg_copd_2024_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_indicatoren\ineen_ketenzorg_copd_2024_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_indicatoren\ineen_ketenzorg_copd_2024_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_copd_2024_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_patientenlijst\ineen_ketenzorg_copd_2024_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_patientenlijst\ineen_ketenzorg_copd_2024_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_patientenlijst\ineen_ketenzorg_copd_2024_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_copd_2024_patientenlijst\ineen_ketenzorg_copd_2024_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_copd_2024_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_indicatoren\ineen_ketenzorg_dm_2023_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_indicatoren\ineen_ketenzorg_dm_2023_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_indicatoren\ineen_ketenzorg_dm_2023_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_dm_2023_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_patientenlijst\ineen_ketenzorg_dm_2023_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_patientenlijst\ineen_ketenzorg_dm_2023_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_patientenlijst\ineen_ketenzorg_dm_2023_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2023_patientenlijst\ineen_ketenzorg_dm_2023_pl_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_dm_2023_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_indicatoren\ineen_ketenzorg_dm_2024_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_indicatoren\ineen_ketenzorg_dm_2024_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_indicatoren\ineen_ketenzorg_dm_2024_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_dm_2024_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_patientenlijst\ineen_ketenzorg_dm_2024_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_patientenlijst\ineen_ketenzorg_dm_2024_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_patientenlijst\ineen_ketenzorg_dm_2024_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_dm_2024_patientenlijst\ineen_ketenzorg_dm_2024_pl_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_dm_2024_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_indicatoren\ineen_ketenzorg_hvz_2023_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_indicatoren\ineen_ketenzorg_hvz_2023_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_indicatoren\ineen_ketenzorg_hvz_2023_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_hvz_2023_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_patientenlijst\ineen_ketenzorg_hvz_2023_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_patientenlijst\ineen_ketenzorg_hvz_2023_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_patientenlijst\ineen_ketenzorg_hvz_2023_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2023_patientenlijst\ineen_ketenzorg_hvz_2023_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_hvz_2023_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_indicatoren\ineen_ketenzorg_hvz_2024_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_indicatoren\ineen_ketenzorg_hvz_2024_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_indicatoren\ineen_ketenzorg_hvz_2024_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_hvz_2024_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_patientenlijst\ineen_ketenzorg_hvz_2024_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_patientenlijst\ineen_ketenzorg_hvz_2024_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_patientenlijst\ineen_ketenzorg_hvz_2024_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_hvz_zeer_hoog_risico_2024_patientenlijst\ineen_ketenzorg_hvz_2024_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_hvz_2024_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_indicatoren\ineen_ketenzorg_oz_2023_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_indicatoren\ineen_ketenzorg_oz_2023_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_indicatoren\ineen_ketenzorg_oz_2023_indicatoren.sql

[ERROR] Failed to process ineen_ketenzorg_oz_2023_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_patientenlijst\ineen_ketenzorg_oz_2023_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_patientenlijst\ineen_ketenzorg_oz_2023_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_patientenlijst\ineen_ketenzorg_oz_2023_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2023_patientenlijst\ineen_ketenzorg_oz_2023_pl_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_oz_2023_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_indicatoren\ineen_ketenzorg_oz_2024_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_indicatoren\ineen_ketenzorg_oz_2024_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_indicatoren\ineen_ketenzorg_oz_2024_indicatoren.sql

[ERROR] Failed to process ineen_ketenzorg_oz_2024_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_patientenlijst\ineen_ketenzorg_oz_2024_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_patientenlijst\ineen_ketenzorg_oz_2024_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_patientenlijst\ineen_ketenzorg_oz_2024_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_ouderenzorg_2024_patientenlijst\ineen_ketenzorg_oz_2024_pl_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_oz_2024_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_indicatoren\ineen_ketenzorg_vvr_2023_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_indicatoren\ineen_ketenzorg_vvr_2023_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_indicatoren\ineen_ketenzorg_vvr_2023_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_vvr_2023_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_patientenlijst\ineen_ketenzorg_vvr_2023_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_patientenlijst\ineen_ketenzorg_vvr_2023_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_patientenlijst\ineen_ketenzorg_vvr_2023_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2023_patientenlijst\ineen_ketenzorg_vvr_2023_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_vvr_2023_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_indicatoren\ineen_ketenzorg_vvr_2024_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_indicatoren\ineen_ketenzorg_vvr_2024_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_indicatoren\ineen_ketenzorg_vvr_2024_indicatoren_perc.sql

[ERROR] Failed to process ineen_ketenzorg_vvr_2024_indic_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_patientenlijst\ineen_ketenzorg_vvr_2024_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_patientenlijst\ineen_ketenzorg_vvr_2024_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_patientenlijst\ineen_ketenzorg_vvr_2024_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ineen_ketenzorg_vvr_hoog_risico_2024_patientenlijst\ineen_ketenzorg_vvr_2024_exclusie.sql

[ERROR] Failed to process ineen_ketenzorg_vvr_2024_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_astma_patientenlijst_-_ghc\inkaarten_astma_pl_53530098_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_astma_patientenlijst_-_ghc\inkaarten_astma_pl_53530098_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_astma_patientenlijst_-_ghc\inkaarten_astma_pl_53530098_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_astma_patientenlijst_-_ghc\inkaarten_astma_pl_53530098_exclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_astma_patientenlijst_-_ghc\inkaarten_astma_pl_53530098_geen_medicatie.sql

[ERROR] Failed to process inkaarten_astma_patientenlijst_53530098_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_copd_patientenlijst_-_ketenzorg_arnhem\inkaarten_copd_pl_53530047_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_copd_patientenlijst_-_ketenzorg_arnhem\inkaarten_copd_pl_53530047_pl_copd.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_copd_patientenlijst_-_ketenzorg_arnhem\inkaarten_copd_pl_53530047_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_copd_patientenlijst_-_ketenzorg_arnhem\inkaarten_copd_pl_53530047_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_copd_patientenlijst_-_ketenzorg_arnhem\inkaarten_copd_pl_53530047_exclusie.sql

[ERROR] Failed to process inkaarten_copd_pl_53530047_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_coronair_lijden_patientenlijst_-_ghc\inkaarten_cl_pl_53530098_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_coronair_lijden_patientenlijst_-_ghc\inkaarten_cl_pl_53530098_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_coronair_lijden_patientenlijst_-_ghc\inkaarten_cl_pl_53530098_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_coronair_lijden_patientenlijst_-_ghc\inkaarten_cl_pl_53530098_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_coronair_lijden_patientenlijst_-_ghc\inkaarten_cl_pl_53530098_exclusie.sql

[ERROR] Failed to process inkaarten_coronair_lijden_pl_encrypted_53530098.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_exclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_incl_gn_zorgplan.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_dementie_patientenlijst_-_ghc\inkaarten_dementie_pl_53530098_verdacht.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_epa_patientenlijst_cvrm_-_ketenzorg_arnhem\inkaarten_epa_pl_cvrm_53530047_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_epa_patientenlijst_cvrm_-_ketenzorg_arnhem\inkaarten_epa_pl_cvrm_53530047_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_epa_patientenlijst_cvrm_-_ketenzorg_arnhem\inkaarten_epa_pl_53530047_contact.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_epa_patientenlijst_cvrm_-_ketenzorg_arnhem\inkaarten_epa_pl_53530047_verwijzing.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_epa_patientenlijst_dm_-_ketenzorg_arnhem\inkaarten_epa_pl_dm_53530047_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_epa_patientenlijst_dm_-_ketenzorg_arnhem\inkaarten_epa_pl_dm_53530047_patientenlijst.sql

[ERROR] Failed to process inkaarten_epa_pl_dm_53530047_encrypted.pry: Invalid PRY format: 'queries:' section not found
[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# WHERE levert de regel met standaard criteria (53530000) en eventueel de regel met zorggroep crite
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_af_patientenlijst_v1.0\inkaarten_pl_af_v1_0_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_af_patientenlijst_v1.0\inkaarten_pl_af_v1_0_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_af_patientenlijst_v1.0\inkaarten_pl_af_v1_0_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_af_patientenlijst_v1.0\inkaarten_pl_af_v1_0_exclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\inkaarten_af_patientenlijst_v1.0\inkaarten_pl_af_v1_0_hb_spec.sql
